"ServerName","win_rate","avg_speed","sd_speed","location_entropy","modal_locationWB_DNCTL","modal_locationWBC_DNCTL","modal_locationWBW_DNCTL","modal_locationWC_DNCTL","overperf_lm","overperf_rf","overperf_xgb","pred_lm","pred_rf","pred_xgb","rf_weighted_baseline"
"maxime cressy",0.603174603174603,3.39891276728286,2.35908522465454,0.93916133073905,-0.500508366066375,-0.87726700108649,1.71514917563397,-0.34872755628764,1,1,1,0.464839659720983,0.437281325288692,0.388277530670166,0.541250098143107
"maximilian marterer",0.387096774193548,1.13597683173124,-0.0941265067421022,0.362364396293005,-0.500508366066375,1.13032478986144,-0.578140171562011,-0.34872755628764,-0.253006934955548,-0.410119164010354,-0.457995715987803,0.471141685993753,0.473558128166684,0.47022533416748,0.0634354730009155
"mikael ymer",0.53125,-0.0482665889985205,-1.24002231554502,1.46356600886904,-0.500508366066375,1.13032478986144,-0.578140171562011,-0.34872755628764,0.520384161529666,0.430850153180399,0.259749743247994,0.478035815068166,0.467211660145226,0.467665821313858,0.063770645104843
"miomir kecmanovic",0.350877192982456,0.251238055379691,-0.357176362016444,-1.4690653493176,1.98117894901273,-0.87726700108649,-0.578140171562011,-0.34872755628764,-0.371689238185886,-0.643720562790307,-1,0.455985478557594,0.479143804621348,0.544795632362366,-0.453463852493715
"nick kyrgios",0.392592592592593,1.61956965205786,1.86253455318087,-0.310584831564498,-0.500508366066375,-0.87726700108649,-0.578140171562011,2.84347084357614,-0.23714535606792,-0.285603389311109,-0.304079112944048,0.473822439672303,0.456770629462578,0.444259405136108,0.368824411277144
"nicolas jarry",0.297872340425532,1.51991714358893,0.484868074766258,-0.638691476604044,-0.500508366066375,-0.87726700108649,1.71514917563397,-0.34872755628764,-0.737869463473999,-0.823111426622994,-0.540825852899575,0.467969177320438,0.458242703688242,0.397932022809982,-0.224728888546092
"nikoloz basilashvili",0.583333333333333,-0.142114371120028,-0.284915773399223,-0.71631438884764,-0.500508366066375,-0.87726700108649,1.71514917563397,-0.34872755628764,0.940817263107714,0.891825323283847,0.751115648878969,0.455501961804555,0.436798973059421,0.41931015253067,-0.482062350222284
"novak djokovic",0.535422343324251,-0.455389751815951,1.30643544377133,0.873517384063427,-0.500508366066375,-0.87726700108649,-0.578140171562011,2.84347084357614,0.603758492888588,0.324494891542292,0.318974160170494,0.467411135948052,0.490417318938097,0.459732234477997,0.39437919996152
"oscar otte",0.290322580645161,1.22844854666622,0.519236734086306,2.57086453915022,-0.500508366066375,-0.87726700108649,1.71514917563397,-0.34872755628764,-1,-1,-0.889899267617724,0.506941546942589,0.482348886152975,0.46173557639122,0.488616572412113
"pablo andujar",0.434782608695652,-0.689621590137207,-1.4006850250631,-2.04050085930647,-0.500508366066375,1.13032478986144,-0.578140171562011,-0.34872755628764,0.143784084003154,-0.115986912362623,-0.251212611695018,0.44840625872911,0.468606116182581,0.47564309835434,-0.81019233428505
"pedro cachin",0.344827586206897,-1.08471090377618,-1.02840916861555,-0.872462419159419,-0.500508366066375,-0.87726700108649,1.71514917563397,-0.34872755628764,-0.44337764040299,-0.608422351219509,-0.751445395106844,0.462658911107418,0.466777237255807,0.487939536571503,-0.694848101324903
"pedro martinez",0.486486486486487,-1.29595786432894,-0.669230036888774,0.178212897920029,-0.500508366066375,-0.87726700108649,1.71514917563397,-0.34872755628764,0.273468842856173,0.207668760407054,0.2015558789528,0.477094080424944,0.462388642193046,0.434797585010529,-0.424057138808363
